10000;0,0005;4;80;0,6;532,7;380;202;
10000;0,0005;4;80;0,7;532,7;380;205;
10000;0,0005;4;80;0,8;532,7;380;208;
10000;0,0005;4;80;0,9;532,7;380;212;
10000;0,0005;4;80;1,0;557,1;380;204;
10000;0,0005;4;80;1,1;579,9;380;198;
10000;0,0005;4;80;1,2;603,7;380;193;
10000;0,0005;4;80;1,3;628,0;380;187;
10000;0,0005;4;80;1,4;651,6;379;182;
10000;0,0005;4;80;1,5;675,5;379;177;
10000;0,0005;4;80;1,6;698,7;379;173;
10000;0,0005;4;80;1,7;723,4;379;169;
10000;0,0005;4;80;1,8;747,0;379;166;
10000;0,0005;4;80;1,9;771,6;379;162;
10000;0,0006;4;80;0,1;771,6;379;165;
10000;0,0006;4;80;0,2;771,6;379;167;
10000;0,0006;4;80;0,3;771,6;379;169;
10000;0,0006;4;80;0,4;771,6;379;172;
10000;0,0006;4;80;0,5;771,6;379;174;
10000;0,0006;4;80;0,6;771,6;379;177;
10000;0,0006;4;80;0,7;771,6;379;179;
10000;0,0006;4;80;0,8;771,6;379;181;
10000;0,0006;4;80;0,9;771,6;379;184;
10000;0,0006;4;80;1,0;799,7;379;179;
10000;0,0006;4;80;1,1;826,6;379;175;
10000;0,0006;4;80;1,2;855,4;378;171;
10000;0,0006;4;80;1,3;883,0;378;167;
10000;0,0006;4;80;1,4;910,2;378;164;
10000;0,0006;4;80;1,5;936,7;378;161;
10000;0,0006;4;80;1,6;965,2;378;158;
10000;0,0006;4;80;1,7;994,4;378;155;
10000;0,0006;4;80;1,8;1023,4;378;152;
10000;0,0006;4;80;1,9;1050,5;378;149;
10000;0,0007;4;80;0,1;1050,5;378;151;
10000;0,0007;4;80;0,2;1050,5;378;153;
10000;0,0007;4;80;0,3;1050,5;378;155;
10000;0,0007;4;80;0,4;1050,5;378;157;
10000;0,0007;4;80;0,5;1050,5;378;158;
10000;0,0007;4;80;0,6;1050,5;378;160;
10000;0,0007;4;80;0,7;1050,5;378;162;
10000;0,0007;4;80;0,8;1050,5;378;164;
10000;0,0007;4;80;0,9;1050,5;378;166;
10000;0,0001;4;80;0,01;0,0;0;-5;
10000;0,0001;4;80;0,02;0,0;0;-10;
10000;0,0001;4;80;0,03;0,0;0;-15;
10000;0,0001;4;80;0,04;0,0;0;-21;
10000;0,0001;4;80;0,05;0,0;0;-26;
10000;0,0001;4;80;0,06;0,0;0;-31;
10000;0,0001;4;80;0,07;0,0;0;-36;
10000;0,0001;4;80;0,08;0,0;0;-41;
10000;0,0001;4;80;0,09;0,0;0;-47;
10000;0,0001;4;80;0,10;0,0;0;-52;
10000;0,0001;4;80;0,11;0,0;0;-57;
10000;0,0001;4;80;0,12;0,0;0;-62;
10000;0,0001;4;80;0,13;0,0;0;-67;
10000;0,0001;4;80;0,14;0,0;0;-72;
10000;0,0001;4;80;0,15;0,0;0;-77;
10000;0,0001;4;80;0,16;0,0;0;-82;
10000;0,0001;4;80;0,17;0,0;0;-87;
10000;0,0001;4;80;0,18;0,0;0;-93;
10000;0,0001;4;80;0,19;0,0;0;-98;
10000;0,0001;4;80;0,2;0,0;0;-103;
10000;0,0001;4;80;0,21;0,0;0;-108;
10000;0,0001;4;80;0,22;0,0;0;-113;
10000;0,0001;4;80;0,23;0,0;0;-118;
10000;0,0001;4;80;0,24;0,0;0;-123;
10000;0,0001;4;80;0,25;0,0;0;-128;
10000;0,0001;4;80;0,26;0,0;0;-133;
10000;0,0001;4;80;0,27;0,0;0;-138;
10000;0,0001;4;80;0,28;0,0;0;-144;
10000;0,0001;4;80;0,29;0,0;0;-149;
10000;0,0001;4;80;0,3;0,0;0;-154;
10000;0,0001;4;80;0,31;0,0;0;-159;
10000;0,0001;4;80;0,32;0,0;0;-164;
10000;0,0001;4;80;0,33;0,0;0;-170;
10000;0,0001;4;80;0,34;0,0;0;-174;
10000;0,0001;4;80;0,35;0,0;0;-180;
10000;0,0001;4;80;0,36;0,0;0;-185;
10000;0,0001;4;80;0,37;0,0;0;-190;
10000;0,0001;4;80;0,38;0,0;0;-195;
10000;0,0001;4;80;0,39;0,0;0;-200;
10000;0,0001;4;80;0,4;0,0;0;-205;
10000;0,0001;4;80;0,41;0,0;0;-210;
10000;0,0001;4;80;0,42;0,0;0;-215;
10000;0,0001;4;80;0,43;0,0;0;-220;
10000;0,0001;4;80;0,44;0,0;0;-225;
10000;0,0001;4;80;0,45;0,0;0;-230;
10000;0,0001;4;80;0,46;0,0;0;-236;
10000;0,0001;4;80;0,47;0,0;0;-241;
10000;0,0001;4;80;0,48;0,0;0;-246;
10000;0,0001;4;80;0,49;0,0;0;-251;
10000;0,0001;4;80;0,5;0,0;0;-256;
10000;0,0001;4;80;0,51;0,0;0;-261;
10000;0,0001;4;80;0,52;0,0;0;-266;
10000;0,0001;4;80;0,53;0,0;0;-271;
10000;0,0001;4;80;0,54;0,0;0;-276;
10000;0,0001;4;80;0,55;0,0;0;-281;
10000;0,0001;4;80;0,56;0,0;0;-286;
10000;0,0001;4;80;0,57;0,0;0;-291;
10000;0,0001;4;80;0,58;0,0;0;-296;
10000;0,0001;4;80;0,59;0,0;0;-301;
10000;0,0001;4;80;0,6;0,0;0;-306;
10000;0,0001;4;80;0,61;0,0;0;-311;
10000;0,0001;4;80;0,62;0,0;0;-316;
10000;0,0001;4;80;0,63;0,0;0;-321;
10000;0,0001;4;80;0,64;0,0;0;-326;
10000;0,0001;4;80;0,65;0,0;0;-331;
10000;0,0001;4;80;0,66;0,0;0;-336;
10000;0,0001;4;80;0,67;0,0;0;-341;
10000;0,0001;4;80;0,68;0,0;0;-346;
10000;0,0001;4;80;0,69;0,0;0;-352;
10000;0,0001;4;80;0,7;0,0;0;-357;
10000;0,0001;4;80;0,71;0,0;0;-362;
10000;0,0001;4;80;0,72;0,0;0;-367;
10000;0,0001;4;80;0,73;0,0;0;-372;
10000;0,0001;4;80;0,74;0,0;0;-377;
10000;0,0001;4;80;0,75;0,0;0;-383;
10000;0,0001;4;80;0,76;0,0;0;-388;
10000;0,0001;4;80;0,77;0,0;0;-393;
10000;0,0001;4;80;0,78;0,0;0;-398;
10000;0,0001;4;80;0,79;0,0;0;-404;
10000;0,0001;4;80;0,8;0,0;0;-409;
10000;0,0001;4;80;0,81;0,0;0;-414;
10000;0,0001;4;80;0,82;0,0;0;-419;
10000;0,0001;4;80;0,83;0,0;0;-424;
10000;0,0001;4;80;0,84;0,0;0;-429;
10000;0,0001;4;80;0,85;0,0;0;-434;
10000;0,0001;4;80;0,86;0,0;0;-438;
10000;0,0001;4;80;0,870000000000001;0,0;0;-443;
10000;0,0001;4;80;0,880000000000001;0,0;0;-448;
10000;0,0001;4;80;0,890000000000001;0,0;0;-453;
10000;0,0001;4;80;0,900000000000001;0,0;0;-458;
10000;0,0001;4;80;0,910000000000001;0,0;0;-464;
10000;0,0001;4;80;0,920000000000001;0,0;0;-469;
10000;0,0001;4;80;0,930000000000001;0,0;0;-474;
10000;0,0001;4;80;0,940000000000001;0,0;0;-479;
10000;0,0001;4;80;0,950000000000001;0,0;0;-484;
10000;0,0001;4;80;0,960000000000001;0,0;0;-489;
10000;0,0001;4;80;0,970000000000001;0,0;0;-494;
10000;0,0001;4;80;0,980000000000001;0,0;0;-499;
10000;0,0001;4;80;0,990000000000001;0,0;0;-505;
10000;0,0002;4;80;0,01;0,0;0;-513;
10000;0,0002;4;80;0,02;0,0;0;-521;
10000;0,0002;4;80;0,03;0,0;0;-529;
10000;0,0002;4;80;0,04;0,0;0;-537;
10000;0,0002;4;80;0,05;0,0;0;-544;
10000;0,0002;4;80;0,06;0,0;0;-552;
10000;0,0002;4;80;0,07;0,0;0;-560;
10000;0,0002;4;80;0,08;0,0;0;-568;
10000;0,0002;4;80;0,09;0,0;0;-576;
10000;0,0002;4;80;0,10;0,0;0;-584;
10000;0,0002;4;80;0,11;0,0;0;-592;
10000;0,0002;4;80;0,12;0,0;0;-600;
10000;0,0002;4;80;0,13;0,0;0;-608;
10000;0,0002;4;80;0,14;0,0;0;-616;
10000;0,0002;4;80;0,15;0,0;0;-624;
10000;0,0002;4;80;0,16;0,0;0;-633;
10000;0,0002;4;80;0,17;0,0;0;-640;
10000;0,0002;4;80;0,18;0,0;0;-648;
10000;0,0002;4;80;0,19;0,0;0;-656;
10000;0,0002;4;80;0,2;0,0;0;-664;
10000;0,0002;4;80;0,21;0,0;0;-672;
10000;0,0002;4;80;0,22;0,0;0;-680;
10000;0,0002;4;80;0,23;0,0;0;-688;
10000;0,0002;4;80;0,24;0,0;0;-696;
10000;0,0002;4;80;0,25;0,0;0;-704;
10000;0,0002;4;80;0,26;0,0;0;-712;
10000;0,0002;4;80;0,27;0,0;0;-720;
10000;0,0002;4;80;0,28;0,0;0;-728;
10000;0,0002;4;80;0,29;0,0;0;-736;
10000;0,0002;4;80;0,3;0,0;0;-745;
10000;0,0002;4;80;0,31;0,0;0;-752;
10000;0,0002;4;80;0,32;0,0;0;-760;
10000;0,0002;4;80;0,33;0,0;0;-768;
10000;0,0002;4;80;0,34;0,0;0;-776;
10000;0,0002;4;80;0,35;0,0;0;-784;
10000;0,0002;4;80;0,36;0,0;0;-793;
10000;0,0002;4;80;0,37;0,0;0;-800;
10000;0,0002;4;80;0,38;0,0;0;-808;
10000;0,0002;4;80;0,39;0,0;0;-816;
10000;0,0002;4;80;0,4;0,0;0;-823;
10000;0,0002;4;80;0,41;0,0;0;-831;
10000;0,0002;4;80;0,42;0,0;0;-840;
10000;0,0002;4;80;0,43;0,0;0;-848;
10000;0,0002;4;80;0,44;0,0;0;-856;
10000;0,0002;4;80;0,45;0,0;0;-864;
10000;0,0002;4;80;0,46;0,0;0;-872;
10000;0,0002;4;80;0,47;0,0;0;-879;
10000;0,0002;4;80;0,48;0,0;0;-887;
10000;0,0002;4;80;0,49;0,0;0;-895;
10000;0,0002;4;80;0,5;0,0;0;-903;
10000;0,0002;4;80;0,51;0,0;0;-911;
10000;0,0002;4;80;0,52;0,0;0;-919;
10000;0,0002;4;80;0,53;0,0;0;-927;
10000;0,0002;4;80;0,54;0,0;0;-935;
10000;0,0002;4;80;0,55;0,0;0;-944;
10000;0,0002;4;80;0,56;0,0;0;-952;
10000;0,0002;4;80;0,57;0,0;0;-959;
10000;0,0002;4;80;0,58;0,0;0;-967;
10000;0,0002;4;80;0,59;0,0;0;-975;
10000;0,0002;4;80;0,6;0,0;0;-983;
10000;0,0002;4;80;0,61;0,0;0;-991;
10000;0,0002;4;80;0,62;0,0;0;-1000;
10000;0,0002;4;80;0,63;0,0;0;-1008;
10000;0,0002;4;80;0,64;0,0;0;-1015;
10000;0,0002;4;80;0,65;0,0;0;-1023;
10000;0,0002;4;80;0,66;0,0;0;-1031;
10000;0,0002;4;80;0,67;0,0;0;-1039;
10000;0,0002;4;80;0,68;0,0;0;-1047;
10000;0,0002;4;80;0,69;0,0;0;-1055;
10000;0,0002;4;80;0,7;0,0;0;-1063;
10000;0,0002;4;80;0,71;0,0;0;-1070;
10000;0,0002;4;80;0,72;0,0;0;-1078;
10000;0,0002;4;80;0,73;0,0;0;-1086;
10000;0,0002;4;80;0,74;0,0;0;-1094;
10000;0,0002;4;80;0,75;0,0;0;-1102;
10000;0,0002;4;80;0,76;0,0;0;-1111;
10000;0,0002;4;80;0,77;0,0;0;-1119;
10000;0,0002;4;80;0,78;0,0;0;-1127;
10000;0,0002;4;80;0,79;0,0;0;-1135;
10000;0,0002;4;80;0,8;0,0;0;-1143;
10000;0,0002;4;80;0,81;0,0;0;-1151;
10000;0,0002;4;80;0,82;0,0;0;-1160;
10000;0,0002;4;80;0,83;0,0;0;-1168;
10000;0,0002;4;80;0,84;0,0;0;-1175;
10000;0,0002;4;80;0,85;0,0;0;-1183;
10000;0,0002;4;80;0,86;0,0;0;-1191;
10000;0,0002;4;80;0,870000000000001;0,0;0;-1199;
10000;0,0002;4;80;0,880000000000001;0,0;0;-1207;
10000;0,0002;4;80;0,890000000000001;0,0;0;-1215;
10000;0,0002;4;80;0,900000000000001;0,0;0;-1223;
10000;0,0002;4;80;0,910000000000001;0,0;0;-1231;
10000;0,0002;4;80;0,920000000000001;0,0;0;-1239;
10000;0,0002;4;80;0,930000000000001;0,0;0;-1247;
10000;0,0002;4;80;0,940000000000001;0,0;0;-1255;
10000;0,0002;4;80;0,950000000000001;0,0;0;-1262;
10000;0,0002;4;80;0,960000000000001;0,0;0;-1271;
10000;0,0002;4;80;0,970000000000001;0,0;0;-1279;
10000;0,0002;4;80;0,980000000000001;0,0;0;-1287;
10000;0,0002;4;80;0,990000000000001;0,0;0;-1294;
10000;0,0003;4;80;0,01;0,0;0;-1304;
10000;0,0003;4;80;0,02;0,0;0;-1314;
10000;0,0003;4;80;0,03;0,0;0;-1325;
10000;0,0003;4;80;0,04;0,0;0;-1335;
10000;0,0003;4;80;0,05;0,0;0;-1344;
10000;0,0003;4;80;0,06;0,0;0;-1355;
10000;0,0003;4;80;0,07;0,0;0;-1365;
10000;0,0003;4;80;0,08;0,0;0;-1375;
10000;0,0003;4;80;0,09;0,0;0;-1385;
10000;0,0003;4;80;0,10;0,0;0;-1396;
10000;0,0003;4;80;0,11;0,0;0;-1406;
10000;0,0003;4;80;0,12;0,0;0;-1416;
10000;0,0003;4;80;0,13;0,0;0;-1427;
10000;0,0003;4;80;0,14;0,0;0;-1437;
10000;0,0003;4;80;0,15;0,0;0;-1448;
10000;0,0003;4;80;0,16;0,0;0;-1458;
10000;0,0003;4;80;0,17;0,0;0;-1468;
10000;0,0003;4;80;0,18;0,0;0;-1478;
10000;0,0003;4;80;0,19;0,0;0;-1488;
10000;0,0003;4;80;0,2;0,0;0;-1498;
10000;0,0003;4;80;0,21;0,0;0;-1509;
10000;0,0003;4;80;0,22;0,0;0;-1519;
10000;0,0003;4;80;0,23;0,0;0;-1529;
10000;0,0003;4;80;0,24;0,0;0;-1540;
10000;0,0003;4;80;0,25;0,0;0;-1550;
10000;0,0003;4;80;0,26;0,0;0;-1560;
10000;0,0003;4;80;0,27;0,0;0;-1570;
10000;0,0003;4;80;0,28;0,0;0;-1580;
10000;0,0003;4;80;0,29;0,0;0;-1590;
10000;0,0003;4;80;0,3;0,0;0;-1600;
10000;0,0003;4;80;0,31;0,0;0;-1611;
10000;0,0003;4;80;0,32;0,0;0;-1622;
10000;0,0003;4;80;0,33;0,0;0;-1632;
10000;0,0003;4;80;0,34;0,0;0;-1642;
10000;0,0003;4;80;0,35;0,0;0;-1652;
10000;0,0003;4;80;0,36;0,0;0;-1662;
10000;0,0003;4;80;0,37;0,0;0;-1671;
10000;0,0003;4;80;0,38;0,0;0;-1682;
10000;0,0003;4;80;0,39;0,0;0;-1693;
10000;0,0003;4;80;0,4;0,0;0;-1703;
10000;0,0003;4;80;0,41;0,0;0;-1713;
10000;0,0003;4;80;0,42;0,0;0;-1723;
10000;0,0003;4;80;0,43;0,0;0;-1734;
10000;0,0003;4;80;0,44;0,0;0;-1744;
10000;0,0003;4;80;0,45;0,0;0;-1754;
10000;0,0003;4;80;0,46;0,0;0;-1764;
10000;0,0003;4;80;0,47;0,0;0;-1774;
10000;0,0003;4;80;0,48;0,0;0;-1784;
10000;0,0003;4;80;0,49;0,0;0;-1795;
10000;0,0003;4;80;0,5;0,0;0;-1805;
10000;0,0003;4;80;0,51;0,0;0;-1816;
10000;0,0003;4;80;0,52;0,0;0;-1826;
10000;0,0003;4;80;0,53;0,0;0;-1836;
10000;0,0003;4;80;0,54;0,0;0;-1846;
10000;0,0003;4;80;0,55;0,0;0;-1856;
10000;0,0003;4;80;0,56;0,0;0;-1867;
10000;0,0003;4;80;0,57;0,0;0;-1877;
10000;0,0003;4;80;0,58;0,0;0;-1887;
10000;0,0003;4;80;0,59;0,0;0;-1898;
10000;0,0003;4;80;0,6;0,0;0;-1909;
10000;0,0003;4;80;0,61;0,0;0;-1920;
10000;0,0003;4;80;0,62;0,0;0;-1930;
10000;0,0003;4;80;0,63;0,0;0;-1939;
10000;0,0003;4;80;0,64;0,0;0;-1950;
10000;0,0003;4;80;0,65;0,0;0;-1960;
10000;0,0003;4;80;0,66;0,0;0;-1971;
10000;0,0003;4;80;0,67;0,0;0;-1981;
10000;0,0003;4;80;0,68;0,0;0;-1991;
10000;0,0003;4;80;0,69;0,0;0;-2001;
10000;0,0003;4;80;0,7;0,0;0;-2011;
10000;0,0003;4;80;0,71;0,0;0;-2021;
10000;0,0003;4;80;0,72;0,0;0;-2031;
10000;0,0003;4;80;0,73;0,0;0;-2041;
10000;0,0003;4;80;0,74;0,0;0;-2051;
